"gameId","gameDate","hometeamCity","hometeamName","hometeamId","awayteamCity","awayteamName","awayteamId","homeScore","awayScore","winner","gameType","attendance","arenaId","gameLabel","gameSubLabel","seriesGameNumber","point_diff","lat_home","lon_home","lat_away","lon_away","dist_meters","dist_miles","year","winning_team","home_zone","away_zone","away_travel","away_travel_high"
22401132,"2025-04-05 22:30:00","Los Angeles","Clippers",1610612746,"Dallas","Mavericks",1610612742,135,104,1610612746,"Regular Season",17927,1000137,"","",0,-31,34.0536909,-118.242766,32.7762719,-96.7968559,1994148.96847788,1239.10633869207,2025,"home","West","Central","Central to West","Neither"
22401130,"2025-04-05 19:00:00","Philadelphia","76ers",1610612755,"Minnesota","Timberwolves",1610612750,109,114,1610612750,"Regular Season",19755,419,"","",0,5,39.9527237,-75.1635262,44.9772995,-93.2654692,1584046.28725919,984.280425560531,2025,"away","East","Central","Central to East","Neither"
22401129,"2025-04-05 19:00:00","Detroit","Pistons",1610612765,"Memphis","Grizzlies",1610612763,103,109,1610612763,"Regular Season",20062,624,"","",0,6,42.3315509,-83.0466403,35.1460249,-90.0517638,1004088.19455744,623.911285540351,2025,"away","East","Central","Central to East","Neither"
22401128,"2025-04-05 15:00:00","Atlanta","Hawks",1610612737,"New York","Knicks",1610612752,105,121,1610612752,"Regular Season",16199,650,"","",0,16,33.7544657,-84.3898151,40.7127281,-74.0060152,1201361.98949033,746.491500771596,2025,"away","East","East","In-Zone","Neither"
22401126,"2025-04-04 22:30:00","Los Angeles","Lakers",1610612747,"New Orleans","Pelicans",1610612740,124,108,1610612747,"Regular Season",18997,1000069,"","",0,-16,34.0536909,-118.242766,29.9559145,-90.0730259,2689286.23468613,1671.04447693315,2025,"home","West","Central","Central to West","Neither"
22401127,"2025-04-04 22:30:00","Los Angeles","Clippers",1610612746,"Dallas","Mavericks",1610612742,114,91,1610612746,"Regular Season",17927,1000137,"","",0,-23,34.0536909,-118.242766,32.7762719,-96.7968559,1994148.96847788,1239.10633869207,2025,"home","West","Central","Central to West","Neither"
22401125,"2025-04-04 22:00:00","Golden State","Warriors",1610612744,"Denver","Nuggets",1610612743,118,104,1610612744,"Regular Season",18064,1000011,"","",0,-14,37.7792588,-122.4193286,39.7392364,-104.984862,1526555.80079318,948.55750449466,2025,"home","West","Central","Central to West","Neither"
22401122,"2025-04-04 20:00:00","Chicago","Bulls",1610612741,"Portland","Trail Blazers",1610612757,118,113,1610612741,"Regular Season",21572,66,"","",0,-5,41.8755616,-87.6244212,45.5202471,-122.674194,2827032.49724513,1756.6360098457,2025,"home","East","West","West to East","West to East"
22401120,"2025-04-04 19:30:00","Boston","Celtics",1610612738,"Phoenix","Suns",1610612756,123,103,1610612738,"Regular Season",19156,17,"","",0,-20,42.3554334,-71.060511,33.4484367,-112.074141,3697711.88050156,2297.65092889913,2025,"home","East","West","West to East","West to East"
22401118,"2025-04-04 19:00:00","Charlotte","Hornets",1610612766,"Sacramento","Kings",1610612758,102,125,1610612758,"Regular Season",15896,9,"","",0,23,35.2272086,-80.8430827,38.5810606,-121.493895,3608316.24955665,2242.10307630326,2025,"away","East","West","West to East","West to East"
22401117,"2025-04-03 22:00:00","Los Angeles","Lakers",1610612747,"Golden State","Warriors",1610612744,116,123,1610612744,"Regular Season",18997,1000069,"","",0,7,34.0536909,-118.242766,37.7792588,-122.4193286,560026.001235112,347.983916413463,2025,"away","West","West","In-Zone","Neither"
22401114,"2025-04-03 19:30:00","Miami","Heat",1610612748,"Memphis","Grizzlies",1610612763,108,110,1610612763,"Regular Season",19700,1000100,"","",0,2,25.7741566,-80.1935973,35.1460249,-90.0517638,1406622.26566134,874.034283836252,2025,"away","East","Central","Central to East","Neither"
22401113,"2025-04-03 19:30:00","Brooklyn","Nets",1610612751,"Minnesota","Timberwolves",1610612750,90,105,1610612750,"Regular Season",17926,461,"","",0,15,40.6526006,-73.9497211,44.9772995,-93.2654692,1644532.21832062,1021.8646290301,2025,"away","East","Central","Central to East","Neither"
22401115,"2025-04-03 19:00:00","Philadelphia","76ers",1610612755,"Milwaukee","Bucks",1610612749,113,126,1610612749,"Regular Season",19763,419,"","",0,13,39.9527237,-75.1635262,43.0386475,-87.9090751,1115526.14402955,693.155595641783,2025,"away","East","East","In-Zone","Neither"
